age,workclass,education,marital-status,occupation,relationship,gender,hours-per-week,capital-gain,capital-loss,income
31,Private,Some College,Previously married,White collar,Child,Female,35,0,0,0
34,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
23,Private,Primary,Married,Service,Married/Partnered,Male,40,0,0,0
39,Private,Bachelors,Married,Blue collar,Married/Partnered,Male,45,0,0,1
22,Unknown,HS Graduate,Single,Unknown,Child,Female,40,0,0,0
40,Private,HS Graduate,Single,White collar,Single/Independent,Female,35,0,0,0
68,Unknown,Some College,Single,Unknown,Single/Independent,Female,40,0,0,0
27,Government,Bachelors,Married,Service,Married/Partnered,Male,45,0,0,1
54,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,1
23,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
38,Private,Postgraduate,Married,White collar,Married/Partnered,Male,48,0,0,1
54,Private,HS Graduate,Married,Service,Married/Partnered,Female,35,0,0,0
40,Private,Some College,Single,White collar,Single/Independent,Male,42,0,0,0
19,Private,Middle/High School,Single,Service,Single/Independent,Female,40,0,0,0
35,Private,Bachelors,Married,White collar,Married/Partnered,Female,40,0,0,0
41,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,1
35,Private,HS Graduate,Previously married,Service,Single/Independent,Female,45,0,0,0
70,Private,Some College,Married,Blue collar,Married/Partnered,Male,25,0,0,0
45,Private,Middle/High School,Married,White collar,Married/Partnered,Male,40,0,0,0
59,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
43,Private,Postgraduate,Married,White collar,Married/Partnered,Female,45,0,0,1
33,Private,Some College,Married,Blue collar,Married/Partnered,Male,50,0,0,0
48,Government,Postgraduate,Single,White collar,Single/Independent,Female,52,0,0,0
27,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
25,Private,HS Graduate,Married,Service,Married/Partnered,Female,25,0,0,0
53,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,1
66,Private,Postgraduate,Married,White collar,Married/Partnered,Male,50,0,0,0
30,Government,Bachelors,Married,White collar,Single/Independent,Male,40,0,0,0
22,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
74,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,1
40,Private,Some College,Previously married,Service,Single/Independent,Female,40,0,0,0
26,Private,Middle/High School,Married,Blue collar,Married/Partnered,Female,40,0,0,0
53,Private,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
29,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,0
42,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,40,0,0,0
22,Private,Some College,Single,Blue collar,Single/Independent,Male,32,0,0,0
46,Government,Bachelors,Married,White collar,Married/Partnered,Male,45,0,0,1
25,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
29,Private,Primary,Married,Service,Married/Partnered,Male,40,0,0,0
29,Government,Bachelors,Single,White collar,Single/Independent,Male,48,0,0,0
50,Private,Some College,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
54,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
49,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
46,Private,Middle/High School,Previously married,Service,Single/Independent,Female,27,0,0,0
56,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
23,Private,Some College,Married,White collar,Married/Partnered,Female,25,0,0,0
39,Government,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
26,Private,HS Graduate,Single,White collar,Single/Independent,Male,40,0,0,0
31,Government,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
24,Private,Middle/High School,Single,White collar,Single/Independent,Male,40,0,0,0
24,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
29,Private,Some College,Single,White collar,Single/Independent,Male,45,0,0,0
31,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
54,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
20,Private,Middle/High School,Married,White collar,Other family,Female,50,0,0,0
37,Private,HS Graduate,Single,Service,Child,Male,40,0,0,0
28,Government,HS Graduate,Single,Service,Child,Male,30,0,0,0
46,Government,Some College,Single,White collar,Single/Independent,Female,40,0,0,0
35,Private,Bachelors,Previously married,White collar,Single/Independent,Female,42,0,0,0
34,Unknown,HS Graduate,Married,Unknown,Married/Partnered,Male,25,0,0,0
34,Private,Bachelors,Previously married,White collar,Single/Independent,Male,50,0,0,0
28,Private,HS Graduate,Married,White collar,Married/Partnered,Male,50,0,0,1
38,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
64,Unknown,Bachelors,Married,Unknown,Married/Partnered,Male,50,0,0,1
35,Private,Bachelors,Married,White collar,Married/Partnered,Male,52,0,0,1
61,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
45,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
34,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,30,0,0,0
22,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
26,Private,Bachelors,Single,White collar,Single/Independent,Female,40,0,0,0
36,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
51,Private,HS Graduate,Married,White collar,Married/Partnered,Male,40,0,0,0
20,Government,Some College,Single,White collar,Child,Female,25,0,0,0
42,Private,Some College,Married,White collar,Married/Partnered,Male,50,0,0,0
40,Unknown,Bachelors,Single,Unknown,Child,Female,40,0,0,0
40,Private,Some College,Previously married,White collar,Single/Independent,Female,50,0,0,0
41,Unknown,Bachelors,Married,Unknown,Married/Partnered,Female,30,0,0,1
32,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,50,0,0,0
19,Private,HS Graduate,Single,White collar,Child,Female,25,0,0,0
39,Private,HS Graduate,Single,White collar,Single/Independent,Male,55,0,0,0
60,Private,Bachelors,Previously married,White collar,Single/Independent,Female,30,0,0,0
38,Private,Middle/High School,Married,Blue collar,Married/Partnered,Female,50,0,0,1
36,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,44,0,0,1
22,Private,Some College,Single,White collar,Single/Independent,Female,43,0,0,0
23,Private,Some College,Single,White collar,Single/Independent,Male,45,0,0,0
43,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
25,Private,HS Graduate,Married,Blue collar,Child,Male,40,0,0,0
50,Private,Some College,Single,White collar,Single/Independent,Male,40,0,0,0
61,Private,HS Graduate,Previously married,White collar,Single/Independent,Male,55,0,0,0
35,Private,Bachelors,Single,White collar,Single/Independent,Male,50,0,0,0
65,Government,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
56,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,45,0,0,0
55,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,50,0,0,0
40,Private,Some College,Previously married,Blue collar,Child,Male,32,0,0,0
20,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
46,Government,Middle/High School,Married,Service,Married/Partnered,Male,35,0,0,1
43,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,40,0,0,0
46,Government,HS Graduate,Previously married,White collar,Single/Independent,Female,40,0,0,0
30,Private,HS Graduate,Single,White collar,Single/Independent,Male,41,0,0,0
25,Private,HS Graduate,Single,Blue collar,Single/Independent,Male,28,0,0,0
44,Private,Postgraduate,Married,White collar,Married/Partnered,Male,35,0,0,1
41,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,0
20,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,50,0,0,0
41,Private,HS Graduate,Single,White collar,Single/Independent,Female,40,0,0,0
37,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
31,Private,Middle/High School,Previously married,Service,Single/Independent,Male,40,0,0,0
33,Government,Bachelors,Single,White collar,Single/Independent,Female,50,0,0,0
19,Private,Some College,Single,Service,Other family,Female,35,0,0,0
44,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
62,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
17,Private,Middle/High School,Married,Service,Married/Partnered,Male,40,0,0,0
60,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,44,0,0,1
29,Private,Some College,Single,Service,Single/Independent,Female,40,0,0,0
53,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
47,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Female,43,0,0,0
37,Private,Some College,Married,Service,Married/Partnered,Female,25,0,0,0
40,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
64,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
40,Private,Bachelors,Single,White collar,Single/Independent,Male,50,0,0,0
17,Unknown,Middle/High School,Single,Unknown,Child,Female,40,0,0,0
45,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
23,Private,Some College,Married,Blue collar,Single/Independent,Male,40,0,0,0
58,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,30,0,0,0
47,Private,Postgraduate,Previously married,White collar,Single/Independent,Male,40,0,0,1
27,Private,Bachelors,Previously married,White collar,Single/Independent,Male,40,0,0,1
46,Private,Some College,Married,Blue collar,Married/Partnered,Male,40,0,0,1
24,Private,Some College,Married,Blue collar,Married/Partnered,Male,56,0,0,0
40,Private,Some College,Married,Blue collar,Married/Partnered,Male,44,0,0,1
23,Private,Some College,Previously married,White collar,Child,Female,40,0,0,0
30,Private,Bachelors,Married,White collar,Married/Partnered,Male,52,0,0,1
31,Private,Some College,Married,Service,Married/Partnered,Male,35,0,0,0
24,Unknown,HS Graduate,Single,Unknown,Single/Independent,Female,32,0,0,0
27,Private,HS Graduate,Single,Blue collar,Child,Male,40,0,0,0
35,Government,HS Graduate,Single,White collar,Single/Independent,Male,55,0,0,0
34,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
39,Private,HS Graduate,Single,Blue collar,Child,Male,40,0,0,0
51,Private,Some College,Previously married,White collar,Single/Independent,Female,50,0,0,1
29,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,1
69,Government,HS Graduate,Married,Service,Married/Partnered,Male,40,0,0,0
56,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,25,0,0,0
49,Private,Primary,Married,Blue collar,Married/Partnered,Male,40,0,0,0
70,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,37,0,0,0
44,Private,Bachelors,Previously married,White collar,Single/Independent,Female,45,0,0,0
42,Private,Some College,Married,White collar,Child,Female,25,0,0,0
24,Private,HS Graduate,Married,Blue collar,Married/Partnered,Female,40,0,0,0
53,Private,HS Graduate,Previously married,Blue collar,Single/Independent,Male,50,0,0,0
58,Private,Some College,Married,White collar,Married/Partnered,Male,45,0,0,0
36,Private,Some College,Married,White collar,Married/Partnered,Male,52,0,0,0
34,Private,Middle/High School,Single,White collar,Single/Independent,Female,40,0,0,0
43,Private,Postgraduate,Previously married,White collar,Single/Independent,Male,50,0,0,1
42,Private,Some College,Married,White collar,Married/Partnered,Female,40,0,0,1
35,Private,HS Graduate,Married,Service,Other family,Male,40,0,0,0
49,Private,Some College,Previously married,Blue collar,Single/Independent,Female,30,0,0,0
51,Private,Primary,Married,Blue collar,Married/Partnered,Male,40,0,0,0
30,Unknown,Bachelors,Single,Unknown,Single/Independent,Female,40,0,0,0
56,Private,Middle/High School,Married,Service,Married/Partnered,Male,40,0,0,0
22,Private,Some College,Single,White collar,Child,Female,37,0,0,0
54,Unknown,HS Graduate,Previously married,Unknown,Other family,Male,45,0,0,0
22,Private,Some College,Single,Blue collar,Single/Independent,Male,50,0,0,0
68,Private,Some College,Previously married,Service,Other family,Female,30,0,0,0
56,Government,Bachelors,Previously married,White collar,Single/Independent,Female,40,0,0,0
69,Private,Middle/High School,Married,White collar,Married/Partnered,Male,40,0,0,0
41,Private,Bachelors,Single,White collar,Single/Independent,Male,40,0,0,0
33,Private,HS Graduate,Single,Blue collar,Single/Independent,Female,40,0,0,0
62,Private,Middle/High School,Previously married,Blue collar,Single/Independent,Female,40,0,0,0
41,Private,HS Graduate,Previously married,White collar,Single/Independent,Female,52,0,0,0
20,Government,HS Graduate,Single,Service,Single/Independent,Female,40,0,0,0
23,Private,Some College,Single,White collar,Child,Male,30,0,0,0
53,Unknown,Middle/High School,Previously married,Unknown,Single/Independent,Male,40,0,0,0
42,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
43,Private,HS Graduate,Previously married,White collar,Other family,Female,40,0,0,0
47,Private,HS Graduate,Married,White collar,Married/Partnered,Male,55,0,0,0
53,Government,Primary,Married,Service,Married/Partnered,Male,40,0,0,0
28,Private,Middle/High School,Single,Blue collar,Single/Independent,Male,40,0,0,0
28,Government,Some College,Married,Service,Married/Partnered,Male,40,0,0,0
44,Private,Some College,Married,White collar,Married/Partnered,Male,45,0,0,0
25,Unknown,Middle/High School,Single,Unknown,Single/Independent,Female,32,0,0,0
27,Private,HS Graduate,Previously married,Service,Single/Independent,Female,40,0,0,0
39,Private,Postgraduate,Married,White collar,Married/Partnered,Male,45,0,0,1
39,Private,Bachelors,Previously married,White collar,Single/Independent,Male,50,0,0,0
26,Private,Some College,Married,Blue collar,Married/Partnered,Male,55,0,0,0
32,Private,HS Graduate,Married,Blue collar,Married/Partnered,Male,40,0,0,1
49,Government,Postgraduate,Married,Service,Married/Partnered,Male,40,0,0,1
20,Unknown,Some College,Single,Unknown,Other family,Female,25,0,0,0
40,Private,Middle/High School,Married,Blue collar,Married/Partnered,Male,40,0,0,0
37,Private,Some College,Married,White collar,Married/Partnered,Male,40,0,0,0
33,Private,Some College,Single,White collar,Single/Independent,Male,36,0,0,0
28,Private,Some College,Previously married,White collar,Single/Independent,Female,40,0,0,0
43,Private,Bachelors,Previously married,White collar,Single/Independent,Male,40,0,0,0
28,Private,HS Graduate,Single,Service,Child,Male,30,0,0,0
47,Private,Bachelors,Married,White collar,Married/Partnered,Male,40,0,0,0
